code,trade_date,name,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate
09876,20260909,大洋环球控股,2.560,2.850,2.560,2.850,2.555,+0.295,+11.55,96000,259300,
09877,20260909,健世科技-B,7.285,7.300,6.950,7.300,7.360,-0.060,-0.82,21600,154473,
09878,20260909,汇通达网络,8.055,8.055,7.515,7.675,7.830,-0.155,-1.98,381800,2962919,
09879,20260909,米高集团,9.200,9.200,9.030,9.030,9.275,-0.245,-2.64,581000,5295825,
09880,20260909,优必选,85.900,86.150,84.050,85.550,84.600,+0.950,+1.12,3446324,293451740,
09881,20260909,容大科技,,,,17.700,17.700,+0.000,+0.00,,,
09882,20260909,永联丰控股,0.745,0.745,0.745,0.745,0.745,+0.000,+0.00,40000,29800,
09885,20260909,药师帮,3.595,3.645,3.520,3.540,3.520,+0.020,+0.57,240600,857165,
09886,20260909,叮当健康,0.770,0.810,0.770,0.795,0.800,-0.005,-0.63,740000,589880,
09887,20260909,维立志博-B,63.350,64.750,61.900,63.200,63.300,-0.100,-0.16,1657300,105481984,
09888,20260909,百度集团-W,90.600,93.150,89.450,92.200,89.550,+2.650,+2.96,33164352,3060762800,
09889,20260909,东莞农商银行,3.200,3.200,3.200,3.200,3.200,+0.000,+0.00,1286000,4115200,
09890,20260909,贪玩,10.030,10.350,9.900,9.980,10.130,-0.150,-1.48,390800,3892823,
09893,20260909,比优集团,,,,1.565,1.560,+0.005,+0.32,,,
09896,20260909,名创优品,18.500,18.500,18.190,18.470,18.480,-0.010,-0.05,4488605,82554657,
09898,20260909,微博-SW,52.200,52.800,51.750,52.600,52.200,+0.400,+0.77,96400,5047497,
09899,20260909,网易云音乐,88.300,88.900,86.750,87.350,89.850,-2.500,-2.78,1016758,89018777,
09900,20260909,智云科技建设,5.305,5.515,5.200,5.235,5.400,-0.165,-3.06,3008000,16156160,
09901,20260909,新东方-S,44.880,44.880,43.880,44.200,45.320,-1.120,-2.47,3264620,145503630,
09903,20260909,天数智芯,339.000,357.000,326.000,332.600,339.200,-6.600,-1.95,1722103,583518740,
09906,20260909,宏力医疗管理,,,,1.560,1.560,+0.000,+0.00,,,
09908,20260909,嘉兴燃气,7.770,7.800,7.770,7.800,7.750,+0.050,+0.65,7500,58305,
09909,20260909,宝龙商业,1.850,1.870,1.850,1.860,1.905,-0.045,-2.36,97996,182632,
09911,20260909,赤子城科技,8.800,8.980,8.505,8.945,8.810,+0.135,+1.53,7476356,65741582,
09913,20260909,智勤控股,2.185,2.185,2.165,2.165,2.185,-0.020,-0.92,24000,52320,
09916,20260909,兴业物联,0.355,0.365,0.355,0.370,0.365,+0.005,+1.37,166000,59600,
09918,20260909,丽年国际,,,,0.975,0.975,+0.000,+0.00,,,
09919,20260909,艾德韦宣集团,0.765,0.775,0.765,0.775,0.780,-0.005,-0.64,47315,36357,
09922,20260909,九毛九,1.110,1.110,1.070,1.075,1.115,-0.040,-3.59,1531000,1653410,
09923,20260909,移卡,4.285,4.300,4.150,4.280,4.285,-0.005,-0.12,265200,1110312,
09926,20260909,康方生物,96.300,97.800,94.400,95.050,96.200,-1.150,-1.20,7174741,685539310,
09927,20260909,赛力斯,37.840,37.840,36.360,36.460,37.500,-1.040,-2.77,1416750,52062235,
09928,20260909,时代邻里,0.495,0.505,0.490,0.495,0.490,+0.005,+1.02,136000,67390,
09929,20260909,澳达控股,1.530,1.625,1.530,1.600,1.530,+0.070,+4.58,3760000,5967450,
09930,20260909,宏信建发,0.700,0.745,0.700,0.740,0.740,+0.000,+0.00,543006,385789,
09933,20260909,GHW INTL,1.620,1.620,1.620,1.620,1.640,-0.020,-1.22,4000,6480,
09936,20260909,稀美资源,15.400,15.400,14.050,15.220,13.960,+1.260,+9.03,1214000,18410325,
09938,20260909,华和控股,0.255,0.260,0.250,0.260,0.265,-0.005,-1.89,720000,180675,
09939,20260909,开拓药业-B,1.935,1.935,1.830,1.870,1.880,-0.010,-0.53,467500,877353,
09955,20260909,智云健康,0.500,0.535,0.500,0.510,0.500,+0.010,+2.00,22000,11301,
09958,20260909,力天影业,0.125,0.140,0.125,0.127,0.125,+0.002,+1.60,3784000,485058,
09959,20260909,联易融科技-W,2.205,2.235,2.155,2.230,2.175,+0.055,+2.53,4918500,10840476,
09960,20260909,康圣环球,0.960,0.960,0.925,0.945,0.920,+0.025,+2.72,125500,117808,
09961,20260909,携程集团-S,320.000,322.600,315.000,316.600,324.200,-7.600,-2.34,2835564,898104280,
09963,20260909,高科桥光导,10.500,10.900,10.220,10.460,10.290,+0.170,+1.65,104000,1092140,
09966,20260909,康宁杰瑞制药-B,8.320,8.490,8.255,8.450,8.310,+0.140,+1.68,976000,8174405,
09968,20260909,汇景控股,0.054,0.057,0.054,0.055,0.057,-0.002,-3.51,4200000,229282,
09969,20260909,诺诚健华,14.760,14.760,14.240,14.480,14.760,-0.280,-1.90,6009000,86645860,
09971,20260909,基本半导体,43.580,44.420,42.400,42.600,43.580,-0.980,-2.25,127200,5499528,
09973,20260909,奇瑞汽车,25.000,25.260,24.700,25.240,25.000,+0.240,+0.96,1836300,45931715,
09976,20260909,江波龙,233.400,235.800,207.400,210.000,233.600,-23.600,-10.10,1691760,372360460,
09978,20260909,方圆生活服务,2.035,2.155,1.830,2.155,2.035,+0.120,+5.90,2384700,4811528,
09979,20260909,绿城管理控股,1.910,1.930,1.885,1.930,1.910,+0.020,+1.05,402000,764400,
09980,20260909,东鹏饮料,102.000,103.900,99.600,102.200,101.700,+0.500,+0.49,1177290,119226454,
09981,20260909,沃尔核材,9.755,10.330,9.755,10.200,9.915,+0.285,+2.87,2600600,26422662,
09982,20260909,中原建业,0.096,0.097,0.090,0.091,0.096,-0.005,-5.21,2910000,268084,
09983,20260909,建业新生活,0.300,0.310,0.290,0.300,0.290,+0.010,+3.45,164000,50180,
09985,20260909,卫龙美味,7.520,7.550,7.325,7.375,7.570,-0.195,-2.58,2542200,18746606,
09986,20260909,大山教育,,,,1.880,1.880,+0.000,+0.00,,,
09987,20260909,百胜中国,339.000,344.400,337.600,339.000,341.800,-2.800,-0.82,580920,196950110,
09988,20260909,阿里巴巴-W,110.500,110.900,108.600,109.800,109.500,+0.300,+0.27,46572012,5110169400,
09989,20260909,海普瑞,4.170,4.350,4.170,4.350,4.205,+0.145,+3.45,512500,2178435,
09990,20260909,祖龙娱乐,1.755,1.755,1.700,1.740,1.740,+0.000,+0.00,275000,476480,
09991,20260909,宝尊电商-W,7.455,7.795,7.320,7.325,7.500,-0.175,-2.33,12900,95846,
09992,20260909,泡泡玛特,155.600,157.700,154.900,156.100,155.700,+0.400,+0.26,3632227,567246170,
09993,20260909,金辉控股,1.115,1.120,1.075,1.080,1.110,-0.030,-2.70,27438000,29872956,
09995,20260909,荣昌生物,78.850,79.150,76.850,77.250,78.000,-0.750,-0.96,2119500,164597120,
09996,20260909,沛嘉医疗-B,5.020,5.020,4.850,4.850,5.060,-0.210,-4.15,478000,2376140,
09998,20260909,光荣控股,,,,0.425,0.425,+0.000,+0.00,,,
09999,20260909,网易,186.100,186.700,181.800,183.200,188.200,-5.000,-2.66,6379871,1170601970,
08003,20260909,世大控股,,,,0.066,0.065,+0.001,+1.54,12000,792,
08005,20260909,裕兴科技,0.060,0.060,0.060,0.060,0.061,-0.001,-1.64,170000,10200,
08006,20260909,华泰瑞银,,,,0.106,0.106,+0.000,+0.00,1011,89,
08007,20260909,环球战略集团,0.460,0.460,0.460,0.460,0.450,+0.010,+2.22,10045,4620,
08013,20260909,ECI TECH,0.058,0.058,0.058,0.058,0.056,+0.002,+3.57,20000,1160,
08017,20260909,捷利交易宝,1.180,1.180,1.155,1.170,1.180,-0.010,-0.85,364000,426880,
08018,20260909,汇财金融投资,0.039,0.040,0.039,0.041,0.040,+0.001,+2.50,1909000,74218,
08019,20260909,皓文控股,0.071,0.071,0.071,0.072,0.072,+0.000,+0.00,20000,1420,
08020,20260909,宏海控股集团,,,,0.020,0.020,+0.000,+0.00,,,
08021,20260909,汇隆控股,0.166,0.166,0.166,0.166,0.158,+0.008,+5.06,10000,1660,
08023,20260909,邝文记,0.335,0.335,0.335,0.335,0.335,+0.000,+0.00,96000,32100,
08026,20260909,朗华国际集团,0.310,0.310,0.280,0.305,0.300,+0.005,+1.67,4000,1180,
08027,20260909,吉辉控股,0.128,0.128,0.128,0.128,0.123,+0.005,+4.07,60000,7680,
08028,20260909,天时资源,,,,0.165,0.163,+0.002,+1.23,3000,459,
08029,20260909,中投金融科技集团,,,,0.700,0.700,+0.000,+0.00,,,
08030,20260909,丰银禾控股,1.505,1.505,1.420,1.420,1.510,-0.090,-5.96,42000,61615,
08031,20260909,易通讯集团,0.305,0.305,0.280,0.280,0.305,-0.025,-8.20,18000,5240,
08033,20260909,爱达利网络,,,,0.106,0.106,+0.000,+0.00,,,
08035,20260909,骏高控股,0.054,0.054,0.054,0.057,0.060,-0.003,-5.00,10000,540,
08036,20260909,电子交易集团,0.046,0.050,0.046,0.050,0.043,+0.007,+16.28,1580000,74830,
08037,20260909,中国生物科技服务,0.615,0.615,0.605,0.610,0.635,-0.025,-3.94,145000,88550,
08039,20260909,中国来骑哦,,,,0.151,0.151,+0.000,+0.00,,,
08040,20260909,快意智能,,,,0.510,0.510,+0.000,+0.00,,,
08041,20260909,中微智码,0.510,0.535,0.510,0.540,0.520,+0.020,+3.85,810000,420350,
08042,20260909,高奥士人才集团,0.077,0.080,0.075,0.078,0.078,+0.000,+0.00,320000,24800,
08043,20260909,ATLINKS,,,,0.216,0.216,+0.000,+0.00,,,
08047,20260909,中国海洋发展,,,,0.025,0.025,+0.000,+0.00,,,
08049,20260909,吉林长龙药业,,,,2.305,2.305,+0.000,+0.00,,,
08050,20260909,城市酷选,0.785,0.785,0.770,0.770,0.785,-0.015,-1.91,24000,18750,
08051,20260909,讯智海,,,,2.860,2.880,-0.020,-0.69,,,
08052,20260909,陆庆娱乐,,,,0.041,0.041,+0.000,+0.00,,,
08056,20260909,生活概念,,,,0.168,0.168,+0.000,+0.00,,,
08057,20260909,麦迪森控股,,,,0.440,0.480,-0.040,-8.33,8000,3600,
08059,20260909,朝威控股,0.019,0.019,0.016,0.017,0.022,-0.005,-22.73,925000,15870,
08060,20260909,国联通信,,,,0.109,0.109,+0.000,+0.00,372,33,
08062,20260909,俊盟国际,0.243,0.247,0.230,0.246,0.260,-0.014,-5.38,335000,78890,
08065,20260909,高萌科技,0.138,0.138,0.135,0.137,0.140,-0.003,-2.14,180000,24650,
08066,20260909,品创控股,0.244,0.255,0.244,0.255,0.255,+0.000,+0.00,775000,190640,
08067,20260909,东方大学城控股,,,,0.400,0.400,+0.000,+0.00,,,
08069,20260909,飞道旅游科技,0.360,0.360,0.360,0.360,0.360,+0.000,+0.00,10000,3600,
08070,20260909,侨洋国际控股,0.950,0.950,0.950,0.950,0.995,-0.045,-4.52,10000,9500,
08071,20260909,中彩网通控股,,,,0.620,0.625,-0.005,-0.80,,,
08072,20260909,兰谷股份,,,,0.290,0.290,+0.000,+0.00,247,67,
08073,20260909,水发兴业新材料,0.280,0.280,0.280,0.280,0.270,+0.010,+3.70,12000,3360,
08076,20260909,新利软件,0.017,0.017,0.016,0.017,0.018,-0.001,-5.56,2330000,37585,
08079,20260909,曌生命,,,,0.565,0.565,+0.000,+0.00,129,65,
08080,20260909,北亚策略,0.385,0.385,0.385,0.380,0.365,+0.015,+4.11,23800,9011,
08081,20260909,白居易控股,0.014,0.015,0.013,0.015,0.014,+0.001,+7.14,2630000,36260,
08082,20260909,擎华控股,0.021,0.021,0.020,0.020,0.022,-0.002,-9.09,6020000,121330,
08087,20260909,中国三三集团,2.085,2.085,2.080,2.085,2.080,+0.005,+0.24,128010,266280,
08090,20260909,宝盖新材,,,,5.540,5.540,+0.000,+0.00,500,2770,
08091,20260909,奥传思维控股,0.046,0.046,0.046,0.046,0.044,+0.002,+4.55,10000,460,
08092,20260909,ITE HOLDINGS,0.039,0.039,0.039,0.039,0.039,+0.000,+0.00,188000,7332,
08093,20260909,瓦普思瑞元宇宙,1.670,1.670,1.670,1.670,1.750,-0.080,-4.57,18000,30060,
08095,20260909,北大青鸟环宇,0.610,0.610,0.570,0.595,0.610,-0.015,-2.46,309000,181195,
08096,20260909,赏之味,,,,0.114,0.114,+0.000,+0.00,,,
08098,20260909,昌利控股,0.069,0.075,0.069,0.075,0.070,+0.005,+7.14,390000,27530,
08100,20260909,名科国际,0.350,0.435,0.350,0.435,0.435,+0.000,+0.00,102000,40080,
08103,20260909,HMVOD视频,,,,0.119,0.119,+0.000,+0.00,,,
08106,20260909,芯化兰德,0.280,0.290,0.280,0.280,0.280,+0.000,+0.00,155000,43500,
08107,20260909,细叶榕科技,0.094,0.096,0.092,0.096,0.098,-0.002,-2.04,60000,5580,
08111,20260909,中国科技产业集团,,,,0.074,0.074,+0.000,+0.00,,,
08112,20260909,基石金融,,,,0.112,0.112,+0.000,+0.00,1280,135,
08113,20260909,时腾科技,0.480,0.500,0.480,0.500,0.485,+0.015,+3.09,240000,118475,
08115,20260909,清大东方,5.000,5.255,4.900,5.100,5.100,+0.000,+0.00,48000,240720,
08117,20260909,中国基础能源,0.041,0.042,0.041,0.042,0.041,+0.001,+2.44,91506,3823,
08118,20260909,中资国际控股,0.059,0.061,0.059,0.059,0.060,-0.001,-1.67,176000,10600,
08120,20260909,国农金融投资,1.880,2.240,1.880,2.085,1.970,+0.115,+5.84,15000,29600,
08121,20260909,国恩控股,0.420,0.420,0.420,0.420,0.420,+0.000,+0.00,20050,8420,
08123,20260909,华亿金控,0.240,0.243,0.240,0.240,0.240,+0.000,+0.00,315000,75715,
08125,20260909,荣记万通,0.620,0.620,0.620,0.620,0.620,+0.000,+0.00,16000,9920,
08128,20260909,中华节能,,,,0.019,0.019,+0.000,+0.00,,,
08130,20260909,大地国际集团,,,,0.010,0.010,+0.000,+0.00,,,
08131,20260909,诺亚智能,0.241,0.250,0.237,0.250,0.250,+0.000,+0.00,970000,238900,
08132,20260909,百能国际能源,0.066,0.066,0.065,0.066,0.070,-0.004,-5.71,1000000,65980,
08133,20260909,吉盛集团控股,0.265,0.265,0.260,0.265,0.300,-0.035,-11.67,112000,29640,
08136,20260909,英马斯集团,0.038,0.038,0.038,0.038,0.037,+0.001,+2.70,20000,760,
08137,20260909,洪桥集团,0.590,0.590,0.570,0.590,0.580,+0.010,+1.72,946000,550420,
08139,20260909,长安仁恒,,,,1.070,1.055,+0.015,+1.42,,,
08140,20260909,人和科技,0.129,0.129,0.129,0.128,0.128,+0.000,+0.00,30000,3870,
08143,20260909,金威医疗,,,,0.058,0.058,+0.000,+0.00,,,
08146,20260909,怡园酒业,,,,0.290,0.295,-0.005,-1.69,,,
08147,20260909,云晶数智,0.390,0.390,0.390,0.385,0.370,+0.015,+4.05,8000,3120,
08148,20260909,悟喜生活,,,,2.725,2.485,+0.240,+9.66,,,
08149,20260909,浩德控股,0.118,0.118,0.117,0.117,0.122,-0.005,-4.10,180000,21230,
08152,20260909,明梁控股,,,,0.080,0.080,+0.000,+0.00,,,
08153,20260909,嘉鼎国际集团,0.555,0.580,0.555,0.555,0.560,-0.005,-0.89,40012,22831,
08156,20260909,国药科技股份,,,,0.209,0.186,+0.023,+12.37,1400,113,
08158,20260909,中国再生医学,0.181,0.181,0.181,0.181,0.199,-0.018,-9.05,5250,944,
08159,20260909,新华联合投资,0.044,0.083,0.044,0.052,0.039,+0.013,+33.33,13990000,850190,
08160,20260909,金汇教育,,,,0.600,0.600,+0.000,+0.00,4800,2208,
08161,20260909,医汇集团,0.470,0.470,0.470,0.470,0.470,+0.000,+0.00,8000,3760,
08162,20260909,港银控股,0.560,0.595,0.560,0.580,0.585,-0.005,-0.85,9410000,5444300,
08163,20260909,声扬集团,0.036,0.038,0.035,0.036,0.039,-0.003,-7.69,1080000,38880,
08168,20260909,宝积资本,,,,0.063,0.063,+0.000,+0.00,,,
08169,20260909,环康集团,,,,0.032,0.032,+0.000,+0.00,,,
08172,20260909,拉近网娱,,,,0.190,0.190,+0.000,+0.00,,,
08173,20260909,客思控股,,,,0.121,0.121,+0.000,+0.00,209,21,
08176,20260909,超人智能,0.023,0.024,0.023,0.023,0.023,+0.000,+0.00,70088,1617,
08178,20260909,中国信息科技,0.219,0.228,0.198,0.200,0.199,+0.001,+0.50,1392400,299543,
08179,20260909,百利达集团控股,0.010,0.010,0.010,0.010,0.010,+0.000,+0.00,420000,4200,
08181,20260909,港深智能管理,,,,0.049,0.049,+0.000,+0.00,,,
08186,20260909,浩盟控股,1.060,1.160,1.060,1.130,1.060,+0.070,+6.60,85062,90689,
08187,20260909,积木集团,0.505,0.510,0.505,0.510,0.510,+0.000,+0.00,1375000,697975,
08188,20260909,骏杰集团控股,1.185,1.185,1.180,1.185,1.190,-0.005,-0.42,824000,976400,
08189,20260909,泰达生物,0.250,0.260,0.250,0.260,0.250,+0.010,+4.00,4205000,1086325,
08191,20260909,鸿伟亚洲,0.140,0.140,0.135,0.140,0.147,-0.007,-4.76,486000,66762,
08193,20260909,亚太金融投资,0.115,0.120,0.113,0.115,0.110,+0.005,+4.55,620000,72160,
08195,20260909,传承教育集团,0.940,0.940,0.830,0.840,0.945,-0.105,-11.11,2582928,2228227,
08196,20260909,福田股份,0.780,0.780,0.775,0.775,0.790,-0.015,-1.90,216000,168400,
08198,20260909,加幂科技,1.150,1.150,1.150,1.160,1.190,-0.030,-2.52,60000,69000,
08200,20260909,修身堂,0.820,0.820,0.820,0.820,0.825,-0.005,-0.61,95000,77810,
08201,20260909,宝联控股,,,,0.115,0.115,+0.000,+0.00,,,
08203,20260909,凯顺控股,,,,0.079,0.079,+0.000,+0.00,,,
08205,20260909,交大慧谷,0.320,0.320,0.320,0.320,0.320,+0.000,+0.00,4000,1280,
08206,20260909,神通机器人教育,,,,0.038,0.038,+0.000,+0.00,,,
08208,20260909,永通万国集团,0.118,0.133,0.118,0.133,0.118,+0.015,+12.71,264000,33318,
08210,20260909,衍汇亚洲,,,,0.051,0.050,+0.001,+2.00,,,
08213,20260909,荣晖控股,0.110,0.215,0.110,0.209,0.225,-0.016,-7.11,120000,20490,
08217,20260909,菊福堂生物,0.112,0.114,0.107,0.108,0.111,-0.003,-2.70,74375,8086,
08218,20260909,毅高国际控股,,,,0.130,0.130,+0.000,+0.00,,,
08219,20260909,恒伟集团控股,0.540,0.680,0.540,0.650,0.540,+0.110,+20.37,4686000,2971890,
08220,20260909,比高集团,4.740,4.820,4.680,4.740,4.750,-0.010,-0.21,89000,423215,
08221,20260909,高裕金融,1.990,1.990,1.990,1.990,1.825,+0.165,+9.04,25000,49775,
08222,20260909,壹照明,,,,0.065,0.065,+0.000,+0.00,,,
08223,20260909,紫元元,0.169,0.170,0.169,0.169,0.170,-0.001,-0.59,80000,13584,
08225,20260909,中国医疗集团,,,,0.080,0.080,+0.000,+0.00,,,
08226,20260909,树熊金融集团,0.103,0.108,0.103,0.108,0.103,+0.005,+4.85,65000,6770,
08227,20260909,海天天线,0.260,0.265,0.260,0.260,0.260,+0.000,+0.00,189000,49990,
08229,20260909,未来数据集团,0.785,0.845,0.785,0.845,0.810,+0.035,+4.32,515000,428425,
08232,20260909,一木集团,,,,0.830,0.830,+0.000,+0.00,,,
08237,20260909,华星控股,,,,0.695,0.680,+0.015,+2.21,,,
08238,20260909,玖方数智,0.119,0.119,0.105,0.109,0.115,-0.006,-5.22,1784000,203272,
08239,20260909,首都金融控股,20.820,22.500,20.780,21.740,21.100,+0.640,+3.03,88538,1873478,
08241,20260909,英记茶庄集团,0.168,0.168,0.168,0.168,0.168,+0.000,+0.00,80000,13380,
08245,20260909,烽翼集团,0.143,0.143,0.131,0.134,0.139,-0.005,-3.60,1120000,149640,
08246,20260909,中华燃气,0.655,0.700,0.645,0.695,0.700,-0.005,-0.71,55000,36275,
08247,20260909,中生北控生物科技,3.280,3.280,3.280,3.280,3.280,+0.000,+0.00,10000,32800,
08249,20260909,瑞远智控,,,,0.119,0.119,+0.000,+0.00,,,
08250,20260909,都都控股,,,,0.094,0.094,+0.000,+0.00,,,
08262,20260909,宏强控股,,,,0.048,0.048,+0.000,+0.00,,,
08267,20260909,蓝港互动,0.187,0.188,0.179,0.188,0.193,-0.005,-2.59,331000,61291,
08268,20260909,智城发展控股,,,,0.189,0.189,+0.000,+0.00,,,
08269,20260909,倍升教育科技,0.265,0.265,0.265,0.265,0.265,+0.000,+0.00,90000,23850,
08270,20260909,中国煤层气,,,,0.450,0.450,+0.000,+0.00,2437,1024,
08271,20260909,环球数码创意,0.073,0.073,0.072,0.072,0.078,-0.006,-7.69,242000,17454,
08275,20260909,中国新消费集团,0.100,0.105,0.099,0.104,0.099,+0.005,+5.05,12240000,1249660,
08277,20260909,骏东控股,,,,0.091,0.090,+0.001,+1.11,,,
08279,20260909,亚博科技控股,1.305,1.330,1.280,1.315,1.305,+0.010,+0.77,7340000,9625140,
08280,20260909,中国数字视频,0.058,0.059,0.053,0.059,0.059,+0.000,+0.00,304000,17624,
08281,20260909,中国金典集团,,,,0.275,0.280,-0.005,-1.79,,,
08282,20260909,智傲控股,,,,0.570,0.570,+0.000,+0.00,,,
08283,20260909,中食民安,0.131,0.133,0.126,0.132,0.140,-0.008,-5.71,1025000,134350,
08285,20260909,森浩集团,0.066,0.111,0.066,0.089,0.064,+0.025,+39.06,5420000,511965,
08286,20260909,长城微光,0.110,0.110,0.106,0.106,0.110,-0.004,-3.64,200000,21540,
08290,20260909,亚势备份,,,,0.030,0.030,+0.000,+0.00,,,
08291,20260909,港娱国际,0.217,0.217,0.212,0.212,0.216,-0.004,-1.85,70000,15130,
08292,20260909,VSING,,,,0.139,0.139,+0.000,+0.00,22000,3030,
08293,20260909,星亚控股,,,,0.101,0.100,+0.001,+1.00,,,
08295,20260909,金慧科技,,,,0.025,0.025,+0.000,+0.00,,,
08296,20260909,中国生命集团,0.150,0.150,0.150,0.150,0.150,+0.000,+0.00,4000,600,
08297,20260909,海纳星空科技,,,,0.039,0.039,+0.000,+0.00,,,
08299,20260909,大唐黄金,0.305,0.310,0.300,0.305,0.305,+0.000,+0.00,49533599,15030581,
08300,20260909,今米房集团,0.025,0.028,0.025,0.027,0.028,-0.001,-3.57,500000,12760,
08302,20260909,STOCK8302,,,,,,,,,,
08303,20260909,STOCK8303,,,,,,,,,,
08304,20260909,STOCK8304,,,,,,,,,,
08305,20260909,圣唐控股,0.061,0.061,0.057,0.061,0.064,-0.003,-4.69,8190000,487600,
08307,20260909,密迪斯肌,0.120,0.121,0.120,0.121,0.121,+0.000,+0.00,20000,2416,
08308,20260909,古兜控股,0.041,0.041,0.030,0.032,0.040,-0.008,-20.00,9440000,320380,
08309,20260909,万成环球控股,0.070,0.070,0.070,0.073,0.075,-0.002,-2.67,50000,3500,
08310,20260909,盐城港,,,,0.230,0.230,+0.000,+0.00,,,
08311,20260909,圆美光电,0.052,0.052,0.052,0.054,0.060,-0.006,-10.00,170000,8840,
08313,20260909,杰地集团,0.027,0.027,0.026,0.026,0.027,-0.001,-3.70,460000,12140,
08315,20260909,新都酒店,,,,0.058,0.058,+0.000,+0.00,,,
08316,20260909,中国红包,0.209,0.209,0.206,0.206,0.209,-0.003,-1.44,458000,94384,
08317,20260909,财华社集团,,,,0.084,0.084,+0.000,+0.00,,,
08319,20260909,思博系统,,,,0.105,0.105,+0.000,+0.00,,,
08320,20260909,沛然环保,0.085,0.087,0.085,0.086,0.090,-0.004,-4.44,500000,42940,
08321,20260909,泰锦控股,1.750,1.750,1.750,1.750,1.750,+0.000,+0.00,10000,17500,
08326,20260909,同景新能源,0.135,0.250,0.135,0.162,0.164,-0.002,-1.22,500000,95300,
08328,20260909,信义储电,,,,0.450,0.450,+0.000,+0.00,,,
08329,20260909,海王英特龙,,,,0.101,0.100,+0.001,+1.00,,,
08331,20260909,倍搏集团,,,,0.231,0.232,-0.001,-0.43,,,
08333,20260909,阿仕特朗金融,,,,0.640,0.640,+0.000,+0.00,1500,810,
08337,20260909,直通电讯,,,,0.125,0.125,+0.000,+0.00,,,
08340,20260909,紫荆国际金融,0.800,0.800,0.765,0.765,0.800,-0.035,-4.38,10000,7825,
08341,20260909,艾硕控股,0.145,0.145,0.140,0.140,0.145,-0.005,-3.45,15000,2135,
08347,20260909,F8企业,0.107,0.116,0.107,0.112,0.119,-0.007,-5.88,1184000,132008,
08348,20260909,滨海泰达物流,,,,0.300,0.300,+0.000,+0.00,,,
08349,20260909,硅鑫集团,,,,1.290,1.290,+0.000,+0.00,,,
08350,20260909,立桥证券控股,0.395,0.395,0.380,0.395,0.400,-0.005,-1.25,176000,68200,
